policy,seed,wait_seconds
batch+reposition,3,33.2000
batch+reposition,3,31.4000
batch+reposition,3,71.5000
batch+reposition,3,64.5000
batch+reposition,3,33.1000
batch+reposition,3,19.1000
batch+reposition,3,55.2000
batch+reposition,3,47.6000
batch+reposition,3,20.3000
batch+reposition,3,35.2000
batch+reposition,3,67.5000
batch+reposition,3,6.7000
batch+reposition,3,22.3000
batch+reposition,3,24.0000
batch+reposition,3,42.0000
batch+reposition,3,14.5000
batch+reposition,3,39.3000
batch+reposition,3,8.8000
batch+reposition,3,29.6000
batch+reposition,3,83.4000
batch+reposition,3,32.2000
batch+reposition,3,78.0000
batch+reposition,3,3.5000
batch+reposition,3,9.7000
batch+reposition,3,84.4000
batch+reposition,3,28.9000
batch+reposition,3,11.9000
batch+reposition,3,53.5000
batch+reposition,3,45.1000
batch+reposition,3,0.1000
batch+reposition,3,117.9000
batch+reposition,3,77.9000
batch+reposition,3,47.4000
batch+reposition,3,56.9000
batch+reposition,3,14.1000
batch+reposition,3,18.1000
batch+reposition,3,3.3000
batch+reposition,3,29.9000
batch+reposition,3,16.9000
batch+reposition,3,83.4000
batch+reposition,3,11.6000
batch+reposition,3,37.7000
batch+reposition,3,27.3000
batch+reposition,3,11.3000
batch+reposition,3,50.6000
batch+reposition,3,8.8000
batch+reposition,3,25.2000
batch+reposition,3,7.6000
batch+reposition,3,83.3000
batch+reposition,3,14.7000
batch+reposition,3,66.6000
batch+reposition,3,55.1000
batch+reposition,3,20.0000
batch+reposition,3,186.1000
batch+reposition,3,30.4000
batch+reposition,3,20.4000
batch+reposition,3,51.5000
batch+reposition,3,32.5000
batch+reposition,3,39.4000
batch+reposition,3,200.2000
batch+reposition,3,25.1000
batch+reposition,3,38.5000
batch+reposition,3,176.6000
batch+reposition,3,6.9000
batch+reposition,3,25.6000
batch+reposition,3,38.0000
batch+reposition,3,66.8000
batch+reposition,3,31.6000
batch+reposition,3,18.2000
batch+reposition,3,55.1000
batch+reposition,3,23.6000
batch+reposition,3,38.1000
batch+reposition,3,61.0000
batch+reposition,3,67.0000
batch+reposition,3,16.2000
batch+reposition,3,35.9000
batch+reposition,3,85.2000
batch+reposition,3,27.7000
batch+reposition,3,8.5000
batch+reposition,3,272.2000
batch+reposition,3,4.3000
batch+reposition,3,41.3000
batch+reposition,3,85.8000
batch+reposition,3,109.7000
batch+reposition,3,106.9000
batch+reposition,3,55.9000
batch+reposition,3,190.6000
batch+reposition,3,68.8000
batch+reposition,3,310.5000
batch+reposition,3,28.6000
batch+reposition,3,40.5000
batch+reposition,3,75.4000
batch+reposition,3,94.4000
batch+reposition,3,78.8000
batch+reposition,3,62.2000
batch+reposition,3,5.8000
batch+reposition,3,30.6000
batch+reposition,3,62.5000
batch+reposition,3,50.4000
batch+reposition,3,285.5000
batch+reposition,3,2.6000
batch+reposition,3,290.7000
batch+reposition,3,35.2000
batch+reposition,3,35.3000
batch+reposition,3,46.6000
batch+reposition,3,46.8000
batch+reposition,3,25.2000
batch+reposition,3,43.4000
batch+reposition,3,65.8000
batch+reposition,3,19.4000
batch+reposition,3,17.0000
batch+reposition,3,111.2000
batch+reposition,3,59.6000
batch+reposition,3,36.0000
batch+reposition,3,337.5000
batch+reposition,3,58.0000
batch+reposition,3,4.3000
batch+reposition,3,91.0000
batch+reposition,3,193.0000
batch+reposition,3,126.5000
batch+reposition,3,57.0000
batch+reposition,3,63.1000
batch+reposition,3,78.3000
batch+reposition,3,415.8000
batch+reposition,3,40.6000
batch+reposition,3,79.9000
batch+reposition,3,6.8000
batch+reposition,3,57.1000
batch+reposition,3,21.2000
batch+reposition,3,4.3000
batch+reposition,3,62.5000
batch+reposition,3,43.5000
batch+reposition,3,29.6000
batch+reposition,3,144.4000
batch+reposition,3,339.3000
batch+reposition,3,40.5000
batch+reposition,3,57.1000
batch+reposition,3,60.3000
batch+reposition,3,44.0000
batch+reposition,3,20.4000
batch+reposition,3,26.1000
batch+reposition,3,22.1000
batch+reposition,3,207.4000
batch+reposition,3,207.0000
batch+reposition,3,44.5000
batch+reposition,3,66.5000
batch+reposition,3,69.6000
batch+reposition,3,63.9000
batch+reposition,3,46.7000
batch+reposition,3,79.5000
batch+reposition,3,23.9000
batch+reposition,3,182.4000
batch+reposition,3,539.4000
batch+reposition,3,19.4000
batch+reposition,3,29.9000
batch+reposition,3,36.8000
batch+reposition,3,17.1000
batch+reposition,3,35.5000
batch+reposition,3,95.6000
batch+reposition,3,67.6000
batch+reposition,3,79.0000
batch+reposition,3,110.5000
batch+reposition,3,77.4000
batch+reposition,3,25.4000
batch+reposition,3,78.9000
batch+reposition,3,52.8000
batch+reposition,3,64.1000
batch+reposition,3,35.0000
batch+reposition,3,25.8000
batch+reposition,3,166.3000
batch+reposition,3,69.5000
batch+reposition,3,44.5000
batch+reposition,3,40.6000
batch+reposition,3,51.1000
batch+reposition,3,72.9000
batch+reposition,3,34.0000
batch+reposition,3,23.4000
batch+reposition,3,59.5000
batch+reposition,3,221.2000
batch+reposition,3,46.3000
batch+reposition,3,33.2000
batch+reposition,3,35.1000
batch+reposition,3,80.4000
batch+reposition,3,63.1000
batch+reposition,3,49.9000
batch+reposition,3,51.9000
batch+reposition,3,48.5000
batch+reposition,3,23.1000
batch+reposition,3,78.5000
batch+reposition,3,151.7000
batch+reposition,3,37.1000
batch+reposition,3,27.7000
batch+reposition,3,46.1000
batch+reposition,3,91.9000
batch+reposition,3,36.4000
batch+reposition,3,38.6000
batch+reposition,3,116.2000
batch+reposition,3,52.4000
batch+reposition,3,70.2000
batch+reposition,3,50.0000
batch+reposition,3,42.9000
batch+reposition,3,50.8000
batch+reposition,3,32.8000
batch+reposition,3,29.7000
batch+reposition,3,59.0000
batch+reposition,3,92.9000
batch+reposition,3,54.7000
batch+reposition,3,119.6000
batch+reposition,3,20.0000
batch+reposition,3,712.3000
batch+reposition,3,71.5000
batch+reposition,3,26.0000
batch+reposition,3,25.1000
batch+reposition,3,16.4000
batch+reposition,3,41.7000
batch+reposition,3,297.9000
batch+reposition,3,71.1000
batch+reposition,3,40.2000
batch+reposition,3,18.1000
batch+reposition,3,32.5000
batch+reposition,3,60.5000
batch+reposition,3,60.7000
batch+reposition,3,40.3000
batch+reposition,3,31.9000
batch+reposition,3,263.6000
batch+reposition,3,98.0000
batch+reposition,3,62.0000
batch+reposition,3,65.8000
batch+reposition,3,22.1000
batch+reposition,3,614.6000
batch+reposition,3,158.4000
batch+reposition,3,284.7000
batch+reposition,3,31.7000
batch+reposition,3,50.3000
batch+reposition,3,34.0000
batch+reposition,3,62.0000
batch+reposition,3,411.8000
batch+reposition,3,53.4000
batch+reposition,3,37.1000
batch+reposition,3,14.8000
batch+reposition,3,78.9000
batch+reposition,3,48.2000
batch+reposition,3,52.0000
batch+reposition,3,60.8000
batch+reposition,3,62.7000
batch+reposition,3,59.2000
batch+reposition,3,81.7000
batch+reposition,3,97.9000
batch+reposition,3,81.9000
batch+reposition,3,689.5000
batch+reposition,3,56.8000
batch+reposition,3,24.2000
batch+reposition,3,666.9000
batch+reposition,3,14.4000
batch+reposition,3,50.4000
batch+reposition,3,53.8000
batch+reposition,3,23.0000
batch+reposition,3,54.5000
batch+reposition,3,12.7000
batch+reposition,3,76.0000
batch+reposition,3,40.6000
batch+reposition,3,27.1000
batch+reposition,3,69.1000
batch+reposition,3,44.6000
batch+reposition,3,103.0000
batch+reposition,3,80.7000
batch+reposition,3,47.7000
batch+reposition,3,15.6000
batch+reposition,3,80.5000
batch+reposition,3,13.8000
batch+reposition,3,56.7000
batch+reposition,3,29.8000
batch+reposition,3,35.4000
batch+reposition,3,83.0000
batch+reposition,3,24.2000
batch+reposition,3,45.3000
batch+reposition,3,113.3000
batch+reposition,3,39.4000
batch+reposition,3,305.9000
batch+reposition,3,67.1000
batch+reposition,3,225.4000
batch+reposition,3,92.3000
batch+reposition,3,7.1000
batch+reposition,3,33.9000
batch+reposition,3,39.4000
batch+reposition,3,32.9000
batch+reposition,3,34.1000
batch+reposition,3,720.1000
batch+reposition,3,123.6000
batch+reposition,3,21.7000
batch+reposition,3,36.8000
batch+reposition,3,46.6000
batch+reposition,3,76.6000
batch+reposition,3,772.5000
batch+reposition,3,59.1000
batch+reposition,3,188.3000
batch+reposition,3,30.1000
batch+reposition,3,89.2000
batch+reposition,3,59.2000
batch+reposition,3,49.8000
batch+reposition,3,31.4000
batch+reposition,3,17.8000
batch+reposition,3,62.6000
batch+reposition,3,72.6000
batch+reposition,3,65.6000
batch+reposition,3,25.2000
batch+reposition,3,13.6000
batch+reposition,3,55.8000
batch+reposition,3,146.2000
batch+reposition,3,11.5000
batch+reposition,3,95.8000
batch+reposition,3,63.0000
batch+reposition,3,120.7000
batch+reposition,3,80.3000
batch+reposition,3,71.8000
batch+reposition,3,71.5000
batch+reposition,3,190.7000
batch+reposition,3,14.9000
batch+reposition,3,60.0000
batch+reposition,3,42.2000
batch+reposition,3,88.0000
batch+reposition,3,65.4000
batch+reposition,3,93.2000
batch+reposition,3,70.8000
batch+reposition,3,54.3000
batch+reposition,3,51.0000
batch+reposition,3,911.2000
batch+reposition,3,895.4000
batch+reposition,3,21.0000
batch+reposition,3,86.0000
batch+reposition,3,34.4000
batch+reposition,3,84.5000
batch+reposition,3,32.9000
batch+reposition,3,31.6000
batch+reposition,3,87.2000
batch+reposition,3,111.8000
batch+reposition,3,70.3000
batch+reposition,3,205.9000
batch+reposition,3,56.5000
batch+reposition,3,93.7000
batch+reposition,3,26.9000
batch+reposition,3,22.7000
batch+reposition,3,43.2000
batch+reposition,3,88.7000
batch+reposition,3,40.5000
batch+reposition,3,50.5000
batch+reposition,3,22.8000
batch+reposition,3,44.6000
batch+reposition,3,171.0000
batch+reposition,3,48.3000
batch+reposition,3,28.7000
batch+reposition,3,112.7000
batch+reposition,3,24.3000
batch+reposition,3,29.4000
batch+reposition,3,151.1000
batch+reposition,3,54.5000
batch+reposition,3,35.8000
batch+reposition,3,76.8000
batch+reposition,3,72.2000
batch+reposition,3,64.7000
batch+reposition,3,62.3000
batch+reposition,3,102.1000
batch+reposition,3,53.4000
batch+reposition,3,25.7000
batch+reposition,3,55.3000
batch+reposition,3,67.6000
batch+reposition,3,54.7000
batch+reposition,3,56.7000
batch+reposition,3,32.5000
batch+reposition,3,114.0000
batch+reposition,3,251.1000
batch+reposition,3,1013.0000
batch+reposition,3,63.7000
batch+reposition,3,15.1000
batch+reposition,3,222.2000
batch+reposition,3,155.2000
batch+reposition,3,34.1000
batch+reposition,3,94.7000
batch+reposition,3,109.1000
batch+reposition,3,102.9000
batch+reposition,3,41.9000
batch+reposition,3,84.6000
batch+reposition,3,71.3000
batch+reposition,3,16.3000
batch+reposition,3,102.3000
batch+reposition,3,85.1000
batch+reposition,3,52.7000
batch+reposition,3,518.1000
batch+reposition,3,43.8000
batch+reposition,3,39.6000
batch+reposition,3,211.8000
batch+reposition,3,58.5000
batch+reposition,3,22.9000
batch+reposition,3,63.1000
batch+reposition,3,105.1000
batch+reposition,3,25.8000
batch+reposition,3,117.1000
batch+reposition,3,54.0000
batch+reposition,3,45.6000
batch+reposition,3,128.1000
batch+reposition,3,68.3000
batch+reposition,3,1071.2000
batch+reposition,3,140.2000
batch+reposition,3,36.5000
batch+reposition,3,1037.0000
batch+reposition,3,28.7000
batch+reposition,3,930.2000
batch+reposition,3,663.6000
batch+reposition,3,43.2000
batch+reposition,3,113.6000
batch+reposition,3,39.8000
batch+reposition,3,44.3000
batch+reposition,3,29.9000
batch+reposition,3,336.0000
batch+reposition,3,248.5000
batch+reposition,3,1002.8000
batch+reposition,3,447.4000
batch+reposition,3,478.9000
batch+reposition,3,87.8000
batch+reposition,4,32.2000
batch+reposition,4,59.1000
batch+reposition,4,15.5000
batch+reposition,4,25.1000
batch+reposition,4,26.7000
batch+reposition,4,29.9000
batch+reposition,4,22.9000
batch+reposition,4,41.9000
batch+reposition,4,89.8000
batch+reposition,4,19.1000
batch+reposition,4,50.1000
batch+reposition,4,26.2000
batch+reposition,4,23.9000
batch+reposition,4,16.4000
batch+reposition,4,46.1000
batch+reposition,4,9.1000
batch+reposition,4,11.7000
batch+reposition,4,25.1000
batch+reposition,4,34.9000
batch+reposition,4,53.2000
batch+reposition,4,62.5000
batch+reposition,4,13.0000
batch+reposition,4,28.7000
batch+reposition,4,525.4000
batch+reposition,4,35.2000
batch+reposition,4,45.4000
batch+reposition,4,160.8000
batch+reposition,4,36.9000
batch+reposition,4,32.1000
batch+reposition,4,48.2000
batch+reposition,4,176.9000
batch+reposition,4,21.3000
batch+reposition,4,55.5000
batch+reposition,4,42.6000
batch+reposition,4,13.1000
batch+reposition,4,36.2000
batch+reposition,4,61.1000
batch+reposition,4,34.7000
batch+reposition,4,249.5000
batch+reposition,4,22.0000
batch+reposition,4,85.0000
batch+reposition,4,38.8000
batch+reposition,4,18.3000
batch+reposition,4,26.7000
batch+reposition,4,41.4000
batch+reposition,4,43.5000
batch+reposition,4,39.0000
batch+reposition,4,52.6000
batch+reposition,4,30.0000
batch+reposition,4,44.9000
batch+reposition,4,82.6000
batch+reposition,4,45.5000
batch+reposition,4,14.5000
batch+reposition,4,9.8000
batch+reposition,4,46.9000
batch+reposition,4,51.3000
batch+reposition,4,49.7000
batch+reposition,4,67.1000
batch+reposition,4,48.6000
batch+reposition,4,30.0000
batch+reposition,4,95.2000
batch+reposition,4,28.4000
batch+reposition,4,76.1000
batch+reposition,4,28.9000
batch+reposition,4,20.8000
batch+reposition,4,104.8000
batch+reposition,4,40.9000
batch+reposition,4,21.3000
batch+reposition,4,2.9000
batch+reposition,4,51.2000
batch+reposition,4,6.0000
batch+reposition,4,26.7000
batch+reposition,4,21.7000
batch+reposition,4,35.6000
batch+reposition,4,48.3000
batch+reposition,4,3.2000
batch+reposition,4,59.9000
batch+reposition,4,81.8000
batch+reposition,4,41.8000
batch+reposition,4,57.1000
batch+reposition,4,59.2000
batch+reposition,4,26.8000
batch+reposition,4,30.3000
batch+reposition,4,36.9000
batch+reposition,4,128.7000
batch+reposition,4,34.6000
batch+reposition,4,37.9000
batch+reposition,4,50.3000
batch+reposition,4,28.2000
batch+reposition,4,16.7000
batch+reposition,4,67.9000
batch+reposition,4,40.7000
batch+reposition,4,33.9000
batch+reposition,4,51.1000
batch+reposition,4,60.5000
batch+reposition,4,98.1000
batch+reposition,4,101.0000
batch+reposition,4,115.9000
batch+reposition,4,1.6000
batch+reposition,4,66.7000
batch+reposition,4,3.3000
batch+reposition,4,108.8000
batch+reposition,4,45.7000
batch+reposition,4,65.3000
batch+reposition,4,39.0000
batch+reposition,4,36.3000
batch+reposition,4,52.8000
batch+reposition,4,34.8000
batch+reposition,4,400.8000
batch+reposition,4,32.4000
batch+reposition,4,56.9000
batch+reposition,4,59.2000
batch+reposition,4,50.8000
batch+reposition,4,86.8000
batch+reposition,4,35.6000
batch+reposition,4,41.7000
batch+reposition,4,63.6000
batch+reposition,4,49.1000
batch+reposition,4,419.7000
batch+reposition,4,32.3000
batch+reposition,4,44.8000
batch+reposition,4,41.8000
batch+reposition,4,42.1000
batch+reposition,4,38.3000
batch+reposition,4,57.7000
batch+reposition,4,60.4000
batch+reposition,4,61.1000
batch+reposition,4,44.3000
batch+reposition,4,56.4000
batch+reposition,4,86.5000
batch+reposition,4,33.2000
batch+reposition,4,18.7000
batch+reposition,4,7.3000
batch+reposition,4,29.1000
batch+reposition,4,46.2000
batch+reposition,4,37.2000
batch+reposition,4,118.0000
batch+reposition,4,25.1000
batch+reposition,4,55.9000
batch+reposition,4,118.0000
batch+reposition,4,50.4000
batch+reposition,4,42.6000
batch+reposition,4,249.9000
batch+reposition,4,84.9000
batch+reposition,4,38.3000
batch+reposition,4,51.9000
batch+reposition,4,33.0000
batch+reposition,4,109.9000
batch+reposition,4,28.8000
batch+reposition,4,48.1000
batch+reposition,4,22.2000
batch+reposition,4,108.5000
batch+reposition,4,59.8000
batch+reposition,4,37.6000
batch+reposition,4,59.1000
batch+reposition,4,138.4000
batch+reposition,4,43.7000
batch+reposition,4,48.4000
batch+reposition,4,35.7000
batch+reposition,4,16.9000
batch+reposition,4,51.0000
batch+reposition,4,193.9000
batch+reposition,4,15.8000
batch+reposition,4,22.5000
batch+reposition,4,154.5000
batch+reposition,4,16.9000
batch+reposition,4,91.7000
batch+reposition,4,165.1000
batch+reposition,4,6.0000
batch+reposition,4,57.2000
batch+reposition,4,15.5000
batch+reposition,4,31.2000
batch+reposition,4,210.1000
batch+reposition,4,98.0000
batch+reposition,4,44.4000
batch+reposition,4,30.9000
batch+reposition,4,45.6000
batch+reposition,4,47.4000
batch+reposition,4,11.2000
batch+reposition,4,23.8000
batch+reposition,4,49.0000
batch+reposition,4,20.1000
batch+reposition,4,372.8000
batch+reposition,4,20.4000
batch+reposition,4,38.5000
batch+reposition,4,45.0000
batch+reposition,4,57.3000
batch+reposition,4,304.9000
batch+reposition,4,25.1000
batch+reposition,4,21.7000
batch+reposition,4,474.1000
batch+reposition,4,46.3000
batch+reposition,4,54.1000
batch+reposition,4,34.5000
batch+reposition,4,621.3000
batch+reposition,4,57.1000
batch+reposition,4,183.6000
batch+reposition,4,95.6000
batch+reposition,4,31.7000
batch+reposition,4,29.7000
batch+reposition,4,93.6000
batch+reposition,4,321.5000
batch+reposition,4,28.5000
batch+reposition,4,26.6000
batch+reposition,4,49.1000
batch+reposition,4,55.5000
batch+reposition,4,66.2000
batch+reposition,4,80.2000
batch+reposition,4,44.0000
batch+reposition,4,37.4000
batch+reposition,4,604.3000
batch+reposition,4,151.1000
batch+reposition,4,57.3000
batch+reposition,4,54.4000
batch+reposition,4,47.9000
batch+reposition,4,35.4000
batch+reposition,4,180.3000
batch+reposition,4,130.0000
batch+reposition,4,78.6000
batch+reposition,4,26.7000
batch+reposition,4,209.6000
batch+reposition,4,34.8000
batch+reposition,4,85.4000
batch+reposition,4,202.9000
batch+reposition,4,65.4000
batch+reposition,4,25.9000
batch+reposition,4,53.6000
batch+reposition,4,268.7000
batch+reposition,4,65.8000
batch+reposition,4,101.7000
batch+reposition,4,109.7000
batch+reposition,4,195.3000
batch+reposition,4,8.4000
batch+reposition,4,13.7000
batch+reposition,4,26.7000
batch+reposition,4,37.7000
batch+reposition,4,21.7000
batch+reposition,4,85.1000
batch+reposition,4,50.7000
batch+reposition,4,57.6000
batch+reposition,4,11.7000
batch+reposition,4,7.1000
batch+reposition,4,201.4000
batch+reposition,4,36.6000
batch+reposition,4,74.6000
batch+reposition,4,95.3000
batch+reposition,4,57.1000
batch+reposition,4,64.6000
batch+reposition,4,4.2000
batch+reposition,4,85.9000
batch+reposition,4,46.2000
batch+reposition,4,43.6000
batch+reposition,4,29.6000
batch+reposition,4,49.5000
batch+reposition,4,14.0000
batch+reposition,4,21.7000
batch+reposition,4,49.7000
batch+reposition,4,27.6000
batch+reposition,4,20.5000
batch+reposition,4,64.9000
batch+reposition,4,37.8000
batch+reposition,4,108.2000
batch+reposition,4,50.3000
batch+reposition,4,105.4000
batch+reposition,4,76.2000
batch+reposition,4,44.1000
batch+reposition,4,67.3000
batch+reposition,4,207.1000
batch+reposition,4,80.5000
batch+reposition,4,121.1000
batch+reposition,4,41.6000
batch+reposition,4,86.9000
batch+reposition,4,69.7000
batch+reposition,4,89.9000
batch+reposition,4,67.2000
batch+reposition,4,58.9000
batch+reposition,4,785.5000
batch+reposition,4,88.0000
batch+reposition,4,40.1000
batch+reposition,4,35.3000
batch+reposition,4,33.6000
batch+reposition,4,831.0000
batch+reposition,4,111.9000
batch+reposition,4,823.2000
batch+reposition,4,31.6000
batch+reposition,4,51.2000
batch+reposition,4,62.8000
batch+reposition,4,390.3000
batch+reposition,4,48.1000
batch+reposition,4,334.0000
batch+reposition,4,87.6000
batch+reposition,4,67.6000
batch+reposition,4,723.1000
batch+reposition,4,1081.0000
batch+reposition,4,76.3000
batch+reposition,4,60.1000
batch+reposition,4,3.4000
batch+reposition,4,81.5000
batch+reposition,4,33.3000
batch+reposition,4,8.4000
batch+reposition,4,60.9000
batch+reposition,4,68.8000
batch+reposition,4,41.9000
batch+reposition,4,62.4000
batch+reposition,4,190.7000
batch+reposition,4,3.3000
batch+reposition,4,16.6000
batch+reposition,4,20.2000
batch+reposition,4,215.9000
batch+reposition,4,924.7000
batch+reposition,4,50.7000
batch+reposition,4,13.5000
batch+reposition,4,14.5000
batch+reposition,4,65.6000
batch+reposition,4,8.2000
batch+reposition,4,78.5000
batch+reposition,4,61.2000
batch+reposition,4,32.7000
batch+reposition,4,141.3000
batch+reposition,4,197.4000
batch+reposition,4,6.5000
batch+reposition,4,87.7000
batch+reposition,4,20.5000
batch+reposition,4,89.6000
batch+reposition,4,43.1000
batch+reposition,4,22.9000
batch+reposition,4,297.5000
batch+reposition,4,86.6000
batch+reposition,4,339.7000
batch+reposition,4,47.9000
batch+reposition,4,101.6000
batch+reposition,4,67.2000
batch+reposition,4,44.1000
batch+reposition,4,60.0000
batch+reposition,4,19.8000
batch+reposition,4,63.7000
batch+reposition,4,41.3000
batch+reposition,4,37.4000
batch+reposition,4,498.9000
batch+reposition,4,35.7000
batch+reposition,4,40.4000
batch+reposition,4,4.9000
batch+reposition,4,17.4000
batch+reposition,4,66.7000
batch+reposition,4,33.0000
batch+reposition,4,108.8000
batch+reposition,4,21.0000
batch+reposition,4,69.4000
batch+reposition,4,392.6000
batch+reposition,4,11.2000
batch+reposition,4,115.8000
batch+reposition,4,4.0000
batch+reposition,4,37.6000
batch+reposition,4,22.9000
batch+reposition,4,121.2000
batch+reposition,4,56.1000
batch+reposition,4,82.1000
batch+reposition,4,95.1000
batch+reposition,4,71.8000
batch+reposition,4,27.2000
batch+reposition,4,43.7000
batch+reposition,4,70.1000
batch+reposition,4,74.3000
batch+reposition,4,99.8000
batch+reposition,4,13.8000
batch+reposition,4,17.0000
batch+reposition,4,63.0000
batch+reposition,4,30.2000
batch+reposition,4,50.3000
batch+reposition,4,85.0000
batch+reposition,4,70.3000
batch+reposition,4,50.0000
batch+reposition,4,314.2000
batch+reposition,4,1286.1000
batch+reposition,4,340.1000
batch+reposition,4,44.8000
batch+reposition,4,3.3000
batch+reposition,4,22.6000
batch+reposition,4,95.9000
batch+reposition,4,40.5000
batch+reposition,4,143.8000
batch+reposition,4,38.2000
batch+reposition,4,83.7000
batch+reposition,4,31.2000
batch+reposition,4,139.8000
batch+reposition,4,67.2000
batch+reposition,4,43.9000
batch+reposition,4,71.9000
batch+reposition,4,29.8000
batch+reposition,4,293.1000
batch+reposition,4,127.1000
batch+reposition,4,43.4000
batch+reposition,4,23.2000
batch+reposition,4,96.6000
batch+reposition,4,30.8000
batch+reposition,4,355.2000
batch+reposition,4,32.4000
batch+reposition,4,36.4000
batch+reposition,4,85.4000
batch+reposition,4,72.1000
batch+reposition,4,1068.5000
batch+reposition,4,13.7000
batch+reposition,4,76.6000
batch+reposition,4,37.0000
batch+reposition,4,69.9000
batch+reposition,4,174.4000
batch+reposition,4,92.5000
batch+reposition,4,56.5000
batch+reposition,4,41.1000
batch+reposition,4,656.9000
batch+reposition,4,214.2000
batch+reposition,4,20.3000
batch+reposition,4,826.6000
batch+reposition,4,436.0000
batch+reposition,4,14.8000
batch+reposition,4,96.2000
batch+reposition,4,190.6000
batch+reposition,4,40.2000
batch+reposition,4,82.8000
batch+reposition,4,770.8000
batch+reposition,4,65.8000
batch+reposition,4,564.7000
batch+reposition,4,519.1000
batch+reposition,4,612.1000
batch+reposition,4,975.6000
batch+reposition,4,902.4000
batch+reposition,5,18.7000
batch+reposition,5,6.6000
batch+reposition,5,22.0000
batch+reposition,5,70.4000
batch+reposition,5,52.1000
batch+reposition,5,69.5000
batch+reposition,5,23.1000
batch+reposition,5,47.0000
batch+reposition,5,21.7000
batch+reposition,5,20.7000
batch+reposition,5,29.5000
batch+reposition,5,15.5000
batch+reposition,5,12.3000
batch+reposition,5,42.7000
batch+reposition,5,36.5000
batch+reposition,5,27.9000
batch+reposition,5,65.8000
batch+reposition,5,47.1000
batch+reposition,5,38.2000
batch+reposition,5,69.4000
batch+reposition,5,26.1000
batch+reposition,5,45.9000
batch+reposition,5,24.7000
batch+reposition,5,153.3000
batch+reposition,5,32.6000
batch+reposition,5,78.5000
batch+reposition,5,11.3000
batch+reposition,5,55.9000
batch+reposition,5,67.7000
batch+reposition,5,43.3000
batch+reposition,5,87.6000
batch+reposition,5,25.6000
batch+reposition,5,22.4000
batch+reposition,5,74.6000
batch+reposition,5,29.0000
batch+reposition,5,16.2000
batch+reposition,5,83.6000
batch+reposition,5,57.3000
batch+reposition,5,2.4000
batch+reposition,5,127.8000
batch+reposition,5,20.1000
batch+reposition,5,280.9000
batch+reposition,5,39.1000
batch+reposition,5,66.0000
batch+reposition,5,72.9000
batch+reposition,5,5.6000
batch+reposition,5,93.5000
batch+reposition,5,41.9000
batch+reposition,5,60.5000
batch+reposition,5,3.4000
batch+reposition,5,140.6000
batch+reposition,5,81.4000
batch+reposition,5,63.5000
batch+reposition,5,13.3000
batch+reposition,5,67.3000
batch+reposition,5,22.3000
batch+reposition,5,50.7000
batch+reposition,5,49.2000
batch+reposition,5,38.8000
batch+reposition,5,32.2000
batch+reposition,5,19.4000
batch+reposition,5,120.9000
batch+reposition,5,8.8000
batch+reposition,5,71.9000
batch+reposition,5,46.8000
batch+reposition,5,26.8000
batch+reposition,5,11.9000
batch+reposition,5,25.5000
batch+reposition,5,69.6000
batch+reposition,5,71.7000
batch+reposition,5,81.4000
batch+reposition,5,34.3000
batch+reposition,5,12.5000
batch+reposition,5,59.7000
batch+reposition,5,33.0000
batch+reposition,5,29.9000
batch+reposition,5,105.8000
batch+reposition,5,41.9000
batch+reposition,5,77.9000
batch+reposition,5,28.5000
batch+reposition,5,47.9000
batch+reposition,5,45.7000
batch+reposition,5,47.7000
batch+reposition,5,38.9000
batch+reposition,5,30.5000
batch+reposition,5,97.3000
batch+reposition,5,65.4000
batch+reposition,5,82.3000
batch+reposition,5,57.6000
batch+reposition,5,39.8000
batch+reposition,5,4.5000
batch+reposition,5,35.6000
batch+reposition,5,94.0000
batch+reposition,5,65.0000
batch+reposition,5,76.2000
batch+reposition,5,45.8000
batch+reposition,5,17.8000
batch+reposition,5,37.2000
batch+reposition,5,35.0000
batch+reposition,5,52.2000
batch+reposition,5,39.3000
batch+reposition,5,73.7000
batch+reposition,5,50.9000
batch+reposition,5,7.0000
batch+reposition,5,89.5000
batch+reposition,5,309.7000
batch+reposition,5,8.7000
batch+reposition,5,59.4000
batch+reposition,5,12.3000
batch+reposition,5,33.5000
batch+reposition,5,45.4000
batch+reposition,5,2.7000
batch+reposition,5,50.0000
batch+reposition,5,164.3000
batch+reposition,5,81.7000
batch+reposition,5,14.6000
batch+reposition,5,45.6000
batch+reposition,5,93.5000
batch+reposition,5,50.1000
batch+reposition,5,23.6000
batch+reposition,5,15.1000
batch+reposition,5,12.0000
batch+reposition,5,74.0000
batch+reposition,5,46.5000
batch+reposition,5,43.9000
batch+reposition,5,19.3000
batch+reposition,5,59.3000
batch+reposition,5,18.3000
batch+reposition,5,85.8000
batch+reposition,5,3.1000
batch+reposition,5,27.0000
batch+reposition,5,47.9000
batch+reposition,5,39.4000
batch+reposition,5,62.2000
batch+reposition,5,36.6000
batch+reposition,5,58.1000
batch+reposition,5,76.5000
batch+reposition,5,286.1000
batch+reposition,5,33.2000
batch+reposition,5,46.5000
batch+reposition,5,34.1000
batch+reposition,5,40.1000
batch+reposition,5,29.2000
batch+reposition,5,60.5000
batch+reposition,5,77.1000
batch+reposition,5,35.2000
batch+reposition,5,52.7000
batch+reposition,5,149.6000
batch+reposition,5,46.6000
batch+reposition,5,68.8000
batch+reposition,5,41.6000
batch+reposition,5,88.5000
batch+reposition,5,92.7000
