demand,policy,seed,wait_seconds,picked_up
1.5,greedy,10,35.8000,true
1.5,greedy,10,99.9000,true
1.5,greedy,10,77.3000,true
1.5,greedy,10,27.0000,true
1.5,greedy,10,269.0000,true
1.5,greedy,10,266.7000,true
1.5,greedy,10,27.5000,true
1.5,greedy,10,138.4000,true
1.5,greedy,10,10.4000,true
1.5,greedy,10,34.6000,true
1.5,greedy,10,40.3000,true
1.5,greedy,10,21.0000,true
1.5,greedy,10,197.7000,true
1.5,greedy,10,2.4000,true
1.5,greedy,10,86.2000,true
1.5,greedy,10,161.1000,true
1.5,greedy,10,153.4000,true
1.5,greedy,10,85.5000,true
1.5,greedy,10,85.3000,true
1.5,greedy,10,43.7000,true
1.5,greedy,10,152.8000,true
1.5,greedy,10,23.1000,true
1.5,greedy,10,82.7000,true
1.5,greedy,10,117.0000,true
1.5,greedy,10,155.3000,true
1.5,greedy,10,137.9000,true
1.5,greedy,10,66.5000,true
1.5,greedy,10,114.2000,true
1.5,greedy,10,29.1000,true
1.5,greedy,10,158.5000,true
1.5,greedy,10,105.1000,true
1.5,greedy,10,55.2000,true
1.5,greedy,10,195.1000,true
1.5,greedy,10,73.5000,true
1.5,greedy,10,61.0000,true
1.5,greedy,10,27.7000,true
1.5,greedy,10,150.4000,true
1.5,greedy,10,56.4000,true
1.5,greedy,10,86.0000,true
1.5,greedy,10,178.1000,true
1.5,greedy,10,141.9000,true
1.5,greedy,10,121.8000,true
1.5,greedy,10,57.8000,true
1.5,greedy,10,59.1000,true
1.5,greedy,10,62.5000,true
1.5,greedy,10,99.3000,true
1.5,greedy,10,54.9000,true
1.5,greedy,10,120.2000,true
1.5,greedy,10,146.4000,true
1.5,greedy,10,309.5000,true
1.5,greedy,10,45.8000,true
1.5,greedy,10,93.8000,true
1.5,greedy,10,37.7000,true
1.5,greedy,10,33.1000,true
1.5,greedy,10,112.2000,true
1.5,greedy,10,49.0000,true
1.5,greedy,10,115.3000,true
1.5,greedy,10,130.1000,true
1.5,greedy,10,88.5000,true
1.5,greedy,10,118.9000,true
1.5,greedy,10,59.8000,true
1.5,greedy,10,8.7000,true
1.5,greedy,10,84.1000,true
1.5,greedy,10,53.2000,true
1.5,greedy,10,275.1000,true
1.5,greedy,10,158.6000,true
1.5,greedy,10,107.3000,true
1.5,greedy,10,138.1000,true
1.5,greedy,10,81.8000,true
1.5,greedy,10,156.9000,true
1.5,greedy,10,113.2000,true
1.5,greedy,10,140.0000,true
1.5,greedy,10,33.6000,true
1.5,greedy,10,61.8000,true
1.5,greedy,10,113.4000,true
1.5,greedy,10,107.7000,true
1.5,greedy,10,147.4000,true
1.5,greedy,10,58.5000,true
1.5,greedy,10,60.6000,true
1.5,greedy,10,181.8000,true
1.5,greedy,10,186.8000,true
1.5,greedy,10,218.0000,true
1.5,greedy,10,127.7000,true
1.5,greedy,10,127.5000,true
1.5,greedy,10,87.1000,true
1.5,greedy,10,180.0000,true
1.5,greedy,10,6.5000,true
1.5,greedy,10,213.1000,true
1.5,greedy,10,236.1000,true
1.5,greedy,10,77.5000,true
1.5,greedy,10,224.1000,true
1.5,greedy,10,18.9000,true
1.5,greedy,10,127.3000,true
1.5,greedy,10,167.6000,true
1.5,greedy,10,93.2000,true
1.5,greedy,10,81.1000,true
1.5,greedy,10,321.1000,true
1.5,greedy,10,176.1000,true
1.5,greedy,10,511.5000,true
1.5,greedy,10,158.5000,true
1.5,greedy,10,112.8000,true
1.5,greedy,10,91.9000,true
1.5,greedy,10,147.8000,true
1.5,greedy,10,122.7000,true
1.5,greedy,10,70.5000,true
1.5,greedy,10,78.4000,true
1.5,greedy,10,174.6000,true
1.5,greedy,10,205.6000,true
1.5,greedy,10,188.3000,true
1.5,greedy,10,58.4000,true
1.5,greedy,10,162.5000,true
1.5,greedy,10,103.4000,true
1.5,greedy,10,127.1000,true
1.5,greedy,10,228.8000,true
1.5,greedy,10,229.8000,true
1.5,greedy,10,152.6000,true
1.5,greedy,10,122.4000,true
1.5,greedy,10,229.7000,true
1.5,greedy,10,302.0000,true
1.5,greedy,10,68.3000,true
1.5,greedy,10,174.3000,true
1.5,greedy,10,21.2000,true
1.5,greedy,10,215.4000,true
1.5,greedy,10,159.8000,true
1.5,greedy,10,146.7000,true
1.5,greedy,10,141.9000,true
1.5,greedy,10,96.5000,true
1.5,greedy,10,96.3000,true
1.5,greedy,10,180.6000,true
1.5,greedy,10,237.6000,true
1.5,greedy,10,119.7000,true
1.5,greedy,10,156.8000,true
1.5,greedy,10,26.5000,true
1.5,greedy,10,171.2000,true
1.5,greedy,10,171.6000,true
1.5,greedy,10,123.7000,true
1.5,greedy,10,186.4000,true
1.5,greedy,10,91.8000,true
1.5,greedy,10,124.7000,true
1.5,greedy,10,123.2000,true
1.5,greedy,10,195.2000,true
1.5,greedy,10,92.1000,true
1.5,greedy,10,228.4000,true
1.5,greedy,10,118.7000,true
1.5,greedy,10,125.9000,true
1.5,greedy,10,175.0000,true
1.5,greedy,10,323.7000,true
1.5,greedy,10,165.0000,true
1.5,greedy,10,49.0000,true
1.5,greedy,10,235.8000,true
1.5,greedy,10,174.4000,true
1.5,greedy,10,155.7000,true
1.5,greedy,10,61.1000,true
1.5,greedy,10,145.0000,true
1.5,greedy,10,49.5000,true
1.5,greedy,10,80.7000,true
1.5,greedy,10,104.3000,true
1.5,greedy,10,155.9000,true
1.5,greedy,10,191.4000,true
1.5,greedy,10,241.8000,true
1.5,greedy,10,153.5000,true
1.5,greedy,10,159.9000,true
1.5,greedy,10,101.9000,true
1.5,greedy,10,133.9000,true
1.5,greedy,10,151.7000,true
1.5,greedy,10,213.7000,true
1.5,greedy,10,209.2000,true
1.5,greedy,10,175.6000,true
1.5,greedy,10,177.9000,true
1.5,greedy,10,136.5000,true
1.5,greedy,10,185.0000,true
1.5,greedy,10,140.4000,true
1.5,greedy,10,175.1000,true
1.5,greedy,10,169.6000,true
1.5,greedy,10,196.6000,true
1.5,greedy,10,255.6000,true
1.5,greedy,10,122.7000,true
1.5,greedy,10,241.8000,true
1.5,greedy,10,223.7000,true
1.5,greedy,10,187.3000,true
1.5,greedy,10,204.0000,true
1.5,greedy,10,85.7000,true
1.5,greedy,10,69.6000,true
1.5,greedy,10,218.4000,true
1.5,greedy,10,183.4000,true
1.5,greedy,10,79.7000,true
1.5,greedy,10,324.6000,true
1.5,greedy,10,157.6000,true
1.5,greedy,10,46.0000,true
1.5,greedy,10,65.0000,true
1.5,greedy,10,158.2000,true
1.5,greedy,10,199.3000,true
1.5,greedy,10,63.9000,true
1.5,greedy,10,62.5000,true
1.5,greedy,10,171.0000,true
1.5,greedy,10,247.0000,true
1.5,greedy,10,137.2000,true
1.5,greedy,10,184.6000,true
1.5,greedy,10,80.0000,true
1.5,greedy,10,197.6000,true
1.5,greedy,10,13.9000,true
1.5,greedy,10,285.8000,true
1.5,greedy,10,211.8000,true
1.5,greedy,10,244.7000,true
1.5,greedy,10,156.2000,true
1.5,greedy,10,182.0000,true
1.5,greedy,10,135.5000,true
1.5,greedy,10,65.8000,true
1.5,greedy,10,206.6000,true
1.5,greedy,10,237.4000,true
1.5,greedy,10,57.8000,true
1.5,greedy,10,208.0000,true
1.5,greedy,10,86.9000,true
1.5,greedy,10,97.3000,true
1.5,greedy,10,94.0000,true
1.5,greedy,10,166.9000,true
1.5,greedy,10,223.6000,true
1.5,greedy,10,72.1000,true
1.5,greedy,10,177.4000,true
1.5,greedy,10,302.7000,true
1.5,greedy,10,113.5000,true
1.5,greedy,10,181.1000,true
1.5,greedy,10,47.0000,true
1.5,greedy,10,97.9000,true
1.5,greedy,10,110.4000,true
1.5,greedy,10,62.6000,true
1.5,greedy,10,294.1000,true
1.5,greedy,10,167.9000,true
1.5,greedy,10,187.9000,true
1.5,greedy,10,192.8000,true
1.5,greedy,10,127.4000,true
1.5,greedy,10,215.0000,true
1.5,greedy,10,225.7000,true
1.5,greedy,10,88.5000,true
1.5,greedy,10,272.0000,true
1.5,greedy,10,64.1000,true
1.5,greedy,10,116.3000,true
1.5,greedy,10,213.5000,true
1.5,greedy,10,204.1000,true
1.5,greedy,10,135.7000,true
1.5,greedy,10,227.4000,true
1.5,greedy,10,122.4000,true
1.5,greedy,10,128.3000,true
1.5,greedy,10,283.2000,true
1.5,greedy,10,45.3000,true
1.5,greedy,10,235.8000,true
1.5,greedy,10,239.5000,true
1.5,greedy,10,87.8000,true
1.5,greedy,10,139.1000,true
1.5,greedy,10,192.0000,true
1.5,greedy,10,185.1000,true
1.5,greedy,10,552.8000,true
1.5,greedy,10,178.4000,true
1.5,greedy,10,266.5000,true
1.5,greedy,10,162.0000,true
1.5,greedy,10,134.1000,true
1.5,greedy,10,248.9000,true
1.5,greedy,10,268.9000,true
1.5,greedy,10,266.3000,true
1.5,greedy,10,249.2000,true
1.5,greedy,10,153.1000,true
1.5,greedy,10,206.2000,true
1.5,greedy,10,155.3000,true
1.5,greedy,10,213.0000,true
1.5,greedy,10,412.7000,true
1.5,greedy,10,228.3000,true
1.5,greedy,10,389.5000,true
1.5,greedy,10,294.9000,true
1.5,greedy,10,182.1000,true
1.5,greedy,10,272.2000,true
1.5,greedy,10,115.1000,true
1.5,greedy,10,192.8000,true
1.5,greedy,10,404.3000,true
1.5,greedy,10,279.1000,true
1.5,greedy,10,471.8000,true
1.5,greedy,10,345.7000,true
1.5,greedy,10,416.5000,true
1.5,greedy,10,12.7000,true
1.5,greedy,10,132.5000,true
1.5,greedy,10,589.7000,true
1.5,greedy,10,177.9000,true
1.5,greedy,10,434.5000,true
1.5,greedy,10,109.7000,true
1.5,greedy,10,118.4000,true
1.5,greedy,10,235.6000,true
1.5,greedy,10,245.6000,true
1.5,greedy,10,136.5000,true
1.5,greedy,10,228.7000,true
1.5,greedy,10,463.6000,true
1.5,greedy,10,49.5000,true
1.5,greedy,10,257.5000,true
1.5,greedy,10,43.5000,true
1.5,greedy,10,215.6000,true
1.5,greedy,10,273.5000,true
1.5,greedy,10,216.8000,true
1.5,greedy,10,289.1000,true
1.5,greedy,10,529.8000,true
1.5,greedy,10,64.7000,true
1.5,greedy,10,268.9000,true
1.5,greedy,10,272.3000,true
1.5,greedy,10,466.9000,true
1.5,greedy,10,151.9000,true
1.5,greedy,10,170.9000,true
1.5,greedy,10,449.4000,true
1.5,greedy,10,219.9000,true
1.5,greedy,10,134.0000,true
1.5,greedy,10,245.5000,true
1.5,greedy,10,136.3000,true
1.5,greedy,10,182.8000,true
1.5,greedy,10,161.4000,true
1.5,greedy,10,280.6000,true
1.5,greedy,10,162.7000,true
1.5,greedy,10,66.5000,true
1.5,greedy,10,234.4000,true
1.5,greedy,10,664.9000,true
1.5,greedy,10,132.3000,true
1.5,greedy,10,370.8000,true
1.5,greedy,10,78.3000,true
1.5,greedy,10,250.0000,true
1.5,greedy,10,394.2000,true
1.5,greedy,10,194.9000,true
1.5,greedy,10,121.2000,true
1.5,greedy,10,294.0000,true
1.5,greedy,10,369.6000,true
1.5,greedy,10,145.0000,true
1.5,greedy,10,576.5000,true
1.5,greedy,10,13.5000,true
1.5,greedy,10,205.9000,true
1.5,greedy,10,165.9000,true
1.5,greedy,10,390.7000,true
1.5,greedy,10,142.6000,true
1.5,greedy,10,185.0000,true
1.5,greedy,10,124.3000,true
1.5,greedy,10,383.8000,true
1.5,greedy,10,290.6000,true
1.5,greedy,10,71.5000,true
1.5,greedy,10,87.1000,true
1.5,greedy,10,210.3000,true
1.5,greedy,10,203.9000,true
1.5,greedy,10,223.6000,true
1.5,greedy,10,176.1000,true
1.5,greedy,10,230.4000,true
1.5,greedy,10,531.8000,true
1.5,greedy,10,255.2000,true
1.5,greedy,10,89.7000,true
1.5,greedy,10,235.1000,true
1.5,greedy,10,327.9000,true
1.5,greedy,10,190.8000,true
1.5,greedy,10,180.6000,true
1.5,greedy,10,844.4000,true
1.5,greedy,10,168.9000,true
1.5,greedy,10,147.5000,true
1.5,greedy,10,540.5000,true
1.5,greedy,10,275.5000,true
1.5,greedy,10,134.1000,true
1.5,greedy,10,324.8000,true
1.5,greedy,10,115.3000,true
1.5,greedy,10,240.3000,true
1.5,greedy,10,269.9000,true
1.5,greedy,10,184.1000,true
1.5,greedy,10,174.3000,true
1.5,greedy,10,427.6000,true
1.5,greedy,10,147.7000,true
1.5,greedy,10,142.6000,true
1.5,greedy,10,120.3000,true
1.5,greedy,10,270.9000,true
1.5,greedy,10,137.6000,true
1.5,greedy,10,626.3000,true
1.5,greedy,10,325.5000,true
1.5,greedy,10,142.6000,true
1.5,greedy,10,238.9000,true
1.5,greedy,10,637.7000,true
1.5,greedy,10,289.2000,true
1.5,greedy,10,150.9000,true
1.5,greedy,10,97.3000,true
1.5,greedy,10,237.1000,true
1.5,greedy,10,242.4000,true
1.5,greedy,10,26.6000,true
1.5,greedy,10,295.0000,true
1.5,greedy,10,737.1000,true
1.5,greedy,10,331.5000,true
1.5,greedy,10,111.4000,true
1.5,greedy,10,268.2000,true
1.5,greedy,10,321.8000,true
1.5,greedy,10,303.4000,true
1.5,greedy,10,132.5000,true
1.5,greedy,10,522.0000,true
1.5,greedy,10,452.0000,true
1.5,greedy,10,236.9000,true
1.5,greedy,10,191.9000,true
1.5,greedy,10,142.7000,true
1.5,greedy,10,220.0000,true
1.5,greedy,10,210.1000,true
1.5,greedy,10,628.5000,true
1.5,greedy,10,197.8000,true
1.5,greedy,10,94.0000,true
1.5,greedy,10,454.4000,true
1.5,greedy,10,303.0000,true
1.5,greedy,10,120.9000,true
1.5,greedy,10,79.1000,true
1.5,greedy,10,42.8000,true
1.5,greedy,10,204.5000,true
1.5,greedy,10,213.8000,true
1.5,greedy,10,311.8000,true
1.5,greedy,10,271.8000,true
1.5,greedy,10,329.9000,true
1.5,greedy,10,274.7000,true
1.5,greedy,10,70.5000,true
1.5,greedy,10,226.0000,true
1.5,greedy,10,184.0000,true
1.5,greedy,10,196.2000,true
1.5,greedy,10,256.2000,true
1.5,greedy,10,139.9000,true
1.5,greedy,10,73.0000,true
1.5,greedy,10,282.1000,true
1.5,greedy,10,168.5000,true
1.5,greedy,10,138.7000,true
1.5,greedy,10,398.0000,true
1.5,greedy,10,154.3000,true
1.5,greedy,10,389.5000,true
1.5,greedy,10,182.4000,true
1.5,greedy,10,188.3000,true
1.5,greedy,10,400.6000,true
1.5,greedy,10,361.8000,true
1.5,greedy,10,242.8000,true
1.5,greedy,10,154.2000,true
1.5,greedy,10,180.6000,true
1.5,greedy,10,70.0000,true
1.5,greedy,10,116.1000,true
1.5,greedy,10,269.1000,true
1.5,greedy,10,465.4000,true
1.5,greedy,10,337.2000,true
1.5,greedy,10,567.8000,true
1.5,greedy,10,44.7000,true
1.5,greedy,10,120.7000,true
1.5,greedy,10,285.8000,true
1.5,greedy,10,103.7000,true
1.5,greedy,10,269.0000,true
1.5,greedy,10,336.1000,true
1.5,greedy,10,174.8000,true
1.5,greedy,10,206.7000,true
1.5,greedy,10,250.5000,true
1.5,greedy,10,262.5000,true
1.5,greedy,10,144.4000,true
1.5,greedy,10,141.1000,true
1.5,greedy,10,150.9000,true
1.5,greedy,10,455.5000,true
1.5,greedy,10,122.0000,true
1.5,greedy,10,222.3000,true
1.5,greedy,10,71.8000,true
1.5,greedy,10,60.3000,true
1.5,greedy,10,378.4000,true
1.5,greedy,10,317.9000,true
1.5,greedy,10,88.8000,true
1.5,greedy,10,1109.8000,true
1.5,greedy,10,307.9000,true
1.5,greedy,10,420.7000,true
1.5,greedy,10,207.4000,true
1.5,greedy,10,180.2000,true
1.5,greedy,10,251.1000,true
1.5,greedy,10,489.0000,true
1.5,greedy,10,33.9000,true
1.5,greedy,10,70.7000,true
1.5,greedy,10,115.6000,true
1.5,greedy,10,150.5000,true
1.5,greedy,10,554.4000,true
1.5,greedy,10,236.0000,true
1.5,greedy,10,46.3000,true
1.5,greedy,10,238.0000,true
1.5,greedy,10,292.1000,true
1.5,greedy,10,272.5000,true
1.5,greedy,10,284.9000,true
1.5,greedy,10,146.4000,true
1.5,greedy,10,267.6000,true
1.5,greedy,10,204.2000,true
1.5,greedy,10,26.9000,true
1.5,greedy,10,100.2000,true
1.5,greedy,10,181.9000,true
1.5,greedy,10,120.3000,true
1.5,greedy,10,533.0000,true
1.5,greedy,10,184.8000,true
1.5,greedy,10,420.0000,true
1.5,greedy,10,315.8000,true
1.5,greedy,10,942.6000,true
1.5,greedy,10,146.3000,true
1.5,greedy,10,169.3000,true
1.5,greedy,10,668.0000,true
1.5,greedy,10,95.2000,true
1.5,greedy,10,156.2000,true
1.5,greedy,10,232.8000,true
1.5,batch,1,25.9000,true
1.5,batch,1,12.3000,true
1.5,batch,1,17.5000,true
1.5,batch,1,17.7000,true
1.5,batch,1,23.4000,true
1.5,batch,1,26.8000,true
1.5,batch,1,21.1000,true
1.5,batch,1,37.7000,true
1.5,batch,1,24.1000,true
1.5,batch,1,28.4000,true
1.5,batch,1,31.6000,true
1.5,batch,1,48.5000,true
1.5,batch,1,27.3000,true
1.5,batch,1,45.6000,true
1.5,batch,1,23.2000,true
1.5,batch,1,27.1000,true
1.5,batch,1,49.1000,true
1.5,batch,1,44.8000,true
1.5,batch,1,17.8000,true
1.5,batch,1,28.6000,true
1.5,batch,1,20.3000,true
1.5,batch,1,13.3000,true
1.5,batch,1,133.3000,true
1.5,batch,1,20.4000,true
1.5,batch,1,30.1000,true
1.5,batch,1,36.3000,true
1.5,batch,1,5.6000,true
1.5,batch,1,56.6000,true
1.5,batch,1,60.7000,true
1.5,batch,1,16.0000,true
1.5,batch,1,39.4000,true
1.5,batch,1,59.6000,true
1.5,batch,1,2.1000,true
1.5,batch,1,15.6000,true
1.5,batch,1,31.0000,true
1.5,batch,1,48.2000,true
1.5,batch,1,19.7000,true
1.5,batch,1,19.3000,true
1.5,batch,1,72.4000,true
1.5,batch,1,20.4000,true
1.5,batch,1,61.9000,true
1.5,batch,1,46.4000,true
1.5,batch,1,23.2000,true
1.5,batch,1,13.5000,true
1.5,batch,1,20.9000,true
1.5,batch,1,16.8000,true
1.5,batch,1,33.0000,true
1.5,batch,1,23.2000,true
1.5,batch,1,13.6000,true
1.5,batch,1,30.7000,true
1.5,batch,1,17.0000,true
1.5,batch,1,12.8000,true
1.5,batch,1,28.6000,true
1.5,batch,1,20.7000,true
1.5,batch,1,56.8000,true
1.5,batch,1,67.1000,true
1.5,batch,1,42.7000,true
1.5,batch,1,8.0000,true
1.5,batch,1,9.6000,true
1.5,batch,1,35.9000,true
1.5,batch,1,35.5000,true
1.5,batch,1,11.2000,true
1.5,batch,1,23.0000,true
1.5,batch,1,24.6000,true
1.5,batch,1,26.6000,true
1.5,batch,1,19.5000,true
1.5,batch,1,7.2000,true
1.5,batch,1,38.9000,true
1.5,batch,1,179.3000,true
1.5,batch,1,20.3000,true
1.5,batch,1,79.6000,true
1.5,batch,1,27.7000,true
1.5,batch,1,18.7000,true
1.5,batch,1,22.6000,true
1.5,batch,1,28.2000,true
1.5,batch,1,41.5000,true
1.5,batch,1,14.8000,true
1.5,batch,1,45.7000,true
1.5,batch,1,36.3000,true
1.5,batch,1,53.0000,true
1.5,batch,1,33.1000,true
1.5,batch,1,15.5000,true
1.5,batch,1,19.6000,true
1.5,batch,1,28.2000,true
1.5,batch,1,52.0000,true
1.5,batch,1,22.7000,true
1.5,batch,1,45.8000,true
1.5,batch,1,4.4000,true
1.5,batch,1,13.4000,true
1.5,batch,1,20.3000,true
1.5,batch,1,52.2000,true
1.5,batch,1,23.7000,true
1.5,batch,1,70.4000,true
1.5,batch,1,9.8000,true
1.5,batch,1,151.4000,true
1.5,batch,1,11.2000,true
1.5,batch,1,16.8000,true
1.5,batch,1,31.9000,true
1.5,batch,1,31.3000,true
1.5,batch,1,51.8000,true
1.5,batch,1,34.7000,true
1.5,batch,1,75.6000,true
1.5,batch,1,198.4000,true
1.5,batch,1,60.4000,true
1.5,batch,1,49.8000,true
1.5,batch,1,67.8000,true
1.5,batch,1,55.8000,true
1.5,batch,1,5.5000,true
1.5,batch,1,49.3000,true
1.5,batch,1,31.8000,true
1.5,batch,1,25.7000,true
1.5,batch,1,49.4000,true
1.5,batch,1,72.3000,true
1.5,batch,1,12.6000,true
1.5,batch,1,41.8000,true
1.5,batch,1,56.7000,true
1.5,batch,1,60.0000,true
1.5,batch,1,24.8000,true
1.5,batch,1,140.9000,true
1.5,batch,1,97.1000,true
1.5,batch,1,31.7000,true
1.5,batch,1,15.0000,true
1.5,batch,1,48.2000,true
1.5,batch,1,60.5000,true
1.5,batch,1,26.3000,true
1.5,batch,1,89.9000,true
1.5,batch,1,218.0000,true
1.5,batch,1,47.1000,true
1.5,batch,1,43.8000,true
1.5,batch,1,95.1000,true
1.5,batch,1,82.8000,true
1.5,batch,1,59.6000,true
1.5,batch,1,76.0000,true
1.5,batch,1,47.2000,true
1.5,batch,1,53.1000,true
1.5,batch,1,154.0000,true
1.5,batch,1,71.3000,true
1.5,batch,1,37.4000,true
1.5,batch,1,32.9000,true
1.5,batch,1,106.5000,true
1.5,batch,1,49.3000,true
1.5,batch,1,21.1000,true
1.5,batch,1,55.2000,true
1.5,batch,1,39.8000,true
1.5,batch,1,59.2000,true
1.5,batch,1,295.2000,true
1.5,batch,1,56.6000,true
1.5,batch,1,84.6000,true
1.5,batch,1,33.7000,true
1.5,batch,1,71.7000,true
1.5,batch,1,55.9000,true
1.5,batch,1,8.2000,true
1.5,batch,1,37.5000,true
1.5,batch,1,91.9000,true
1.5,batch,1,82.5000,true
1.5,batch,1,31.2000,true
1.5,batch,1,20.2000,true
1.5,batch,1,87.8000,true
1.5,batch,1,75.1000,true
1.5,batch,1,73.9000,true
1.5,batch,1,61.7000,true
1.5,batch,1,39.6000,true
1.5,batch,1,67.5000,true
1.5,batch,1,16.4000,true
1.5,batch,1,114.9000,true
1.5,batch,1,86.4000,true
1.5,batch,1,77.8000,true
1.5,batch,1,38.0000,true
1.5,batch,1,14.6000,true
1.5,batch,1,39.4000,true
1.5,batch,1,217.5000,true
1.5,batch,1,69.9000,true
1.5,batch,1,97.4000,true
1.5,batch,1,56.6000,true
1.5,batch,1,78.7000,true
1.5,batch,1,14.6000,true
1.5,batch,1,58.1000,true
1.5,batch,1,11.3000,true
1.5,batch,1,73.9000,true
1.5,batch,1,61.2000,true
1.5,batch,1,60.1000,true
1.5,batch,1,64.9000,true
1.5,batch,1,45.5000,true
1.5,batch,1,105.0000,true
1.5,batch,1,106.0000,true
1.5,batch,1,21.0000,true
1.5,batch,1,88.0000,true
1.5,batch,1,27.8000,true
1.5,batch,1,156.8000,true
1.5,batch,1,118.9000,true
1.5,batch,1,382.4000,true
1.5,batch,1,77.4000,true
1.5,batch,1,65.7000,true
1.5,batch,1,83.1000,true
1.5,batch,1,38.9000,true
1.5,batch,1,55.2000,true
1.5,batch,1,474.7000,true
1.5,batch,1,306.0000,true
1.5,batch,1,104.0000,true
1.5,batch,1,17.6000,true
1.5,batch,1,79.7000,true
1.5,batch,1,62.3000,true
1.5,batch,1,42.1000,true
1.5,batch,1,43.7000,true
1.5,batch,1,92.1000,true
1.5,batch,1,27.0000,true
1.5,batch,1,202.3000,true
1.5,batch,1,102.1000,true
1.5,batch,1,109.4000,true
1.5,batch,1,38.1000,true
1.5,batch,1,166.9000,true
1.5,batch,1,42.2000,true
1.5,batch,1,105.5000,true
1.5,batch,1,51.5000,true
1.5,batch,1,13.4000,true
1.5,batch,1,152.0000,true
1.5,batch,1,190.1000,true
1.5,batch,1,54.0000,true
1.5,batch,1,137.0000,true
1.5,batch,1,88.2000,true
1.5,batch,1,55.6000,true
1.5,batch,1,66.9000,true
1.5,batch,1,123.3000,true
1.5,batch,1,17.3000,true
1.5,batch,1,44.4000,true
1.5,batch,1,219.5000,true
1.5,batch,1,122.0000,true
1.5,batch,1,60.9000,true
1.5,batch,1,100.9000,true
1.5,batch,1,97.0000,true
1.5,batch,1,166.1000,true
1.5,batch,1,86.8000,true
1.5,batch,1,99.4000,true
1.5,batch,1,172.2000,true
1.5,batch,1,141.6000,true
1.5,batch,1,50.4000,true
1.5,batch,1,96.9000,true
1.5,batch,1,133.3000,true
1.5,batch,1,38.8000,true
1.5,batch,1,163.0000,true
1.5,batch,1,61.3000,true
1.5,batch,1,155.6000,true
1.5,batch,1,116.6000,true
1.5,batch,1,130.7000,true
1.5,batch,1,108.8000,true
1.5,batch,1,89.1000,true
1.5,batch,1,122.2000,true
1.5,batch,1,36.1000,true
1.5,batch,1,85.1000,true
1.5,batch,1,98.4000,true
1.5,batch,1,47.1000,true
1.5,batch,1,115.2000,true
1.5,batch,1,109.5000,true
1.5,batch,1,105.8000,true
1.5,batch,1,368.0000,true
1.5,batch,1,122.3000,true
1.5,batch,1,55.2000,true
1.5,batch,1,116.9000,true
1.5,batch,1,83.0000,true
1.5,batch,1,86.1000,true
1.5,batch,1,59.1000,true
1.5,batch,1,118.3000,true
1.5,batch,1,164.5000,true
1.5,batch,1,129.8000,true
1.5,batch,1,53.0000,true
1.5,batch,1,136.0000,true
1.5,batch,1,157.7000,true
1.5,batch,1,129.2000,true
1.5,batch,1,70.1000,true
1.5,batch,1,147.0000,true
1.5,batch,1,126.6000,true
1.5,batch,1,74.1000,true
1.5,batch,1,114.6000,true
1.5,batch,1,207.6000,true
1.5,batch,1,133.5000,true
1.5,batch,1,109.8000,true
1.5,batch,1,177.8000,true
1.5,batch,1,117.0000,true
1.5,batch,1,53.7000,true
1.5,batch,1,105.6000,true
1.5,batch,1,39.3000,true
1.5,batch,1,514.9000,true
1.5,batch,1,195.3000,true
1.5,batch,1,124.3000,true
1.5,batch,1,100.4000,true
1.5,batch,1,122.4000,true
1.5,batch,1,116.9000,true
1.5,batch,1,61.5000,true
1.5,batch,1,311.4000,true
1.5,batch,1,137.4000,true
1.5,batch,1,55.8000,true
1.5,batch,1,140.8000,true
1.5,batch,1,64.9000,true
1.5,batch,1,157.0000,true
1.5,batch,1,236.0000,true
1.5,batch,1,173.9000,true
1.5,batch,1,108.5000,true
1.5,batch,1,111.7000,true
1.5,batch,1,325.5000,true
1.5,batch,1,122.4000,true
1.5,batch,1,53.7000,true
1.5,batch,1,77.1000,true
1.5,batch,1,165.6000,true
1.5,batch,1,399.0000,true
1.5,batch,1,87.2000,true
1.5,batch,1,101.2000,true
1.5,batch,1,147.5000,true
1.5,batch,1,46.7000,true
1.5,batch,1,129.4000,true
1.5,batch,1,176.0000,true
1.5,batch,1,151.1000,true
1.5,batch,1,127.8000,true
1.5,batch,1,143.2000,true
1.5,batch,1,202.6000,true
1.5,batch,1,180.1000,true
1.5,batch,1,32.2000,true
1.5,batch,1,215.8000,true
1.5,batch,1,153.4000,true
1.5,batch,1,231.7000,true
1.5,batch,1,125.6000,true
1.5,batch,1,115.9000,true
1.5,batch,1,130.3000,true
1.5,batch,1,113.1000,true
1.5,batch,1,175.3000,true
1.5,batch,1,109.8000,true
1.5,batch,1,452.1000,true
1.5,batch,1,166.9000,true
1.5,batch,1,100.4000,true
1.5,batch,1,82.5000,true
1.5,batch,1,92.2000,true
1.5,batch,1,44.0000,true
1.5,batch,1,67.0000,true
1.5,batch,1,458.8000,true
1.5,batch,1,228.0000,true
1.5,batch,1,162.3000,true
1.5,batch,1,165.1000,true
1.5,batch,1,94.4000,true
1.5,batch,1,95.4000,true
1.5,batch,1,157.0000,true
1.5,batch,1,92.9000,true
1.5,batch,1,165.0000,true
1.5,batch,1,126.7000,true
1.5,batch,1,83.3000,true
1.5,batch,1,40.7000,true
1.5,batch,1,99.4000,true
1.5,batch,1,110.8000,true
1.5,batch,1,149.6000,true
1.5,batch,1,563.2000,true
1.5,batch,1,200.9000,true
1.5,batch,1,133.2000,true
1.5,batch,1,159.8000,true
1.5,batch,1,73.8000,true
1.5,batch,1,160.4000,true
